PMID,QID,Question,Type,Category,Answer
37085698,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37085698,9,Which HIV genes were reported to have been sequenced?,List,Technical,IN gene region.
37085698,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
37085698,11,What type of samples were sequenced?,List,Technical,Blood.
37085698,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37085698,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37085698,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
37085698,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,None.
37085698,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None.
37104815,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37104815,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37104815,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
37104815,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37104815,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,121 individuals had samples obtained for HIV sequencing.
37104815,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37104815,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained in 2017 and 2018.
37104815,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37104815,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The HIV genes reported to have been sequenced were reverse transcriptase (RT), protease (PR) and integrase (INT)."
37104815,10,What method was used for sequencing?,List,Technical,The sequencing method used was Sanger and ultra-deep sequencing (UDS) using Illumina technology.
37104815,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were total blood samples and semen samples.
37104815,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37104815,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, the patients in the study were in a clinical trial."
37104815,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37104815,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"The drug classes received by individuals in the study before sample sequencing were INSTIs, NNRTIs, PIs, and NRTIs."
37104815,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received by individuals in the study before sample sequencing were tenofovir/emtricitabine, tenofovir alafenamide/emtricitabine, abacavir/lamivudine, and other ARV drugs."
37112971,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37112971,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37112971,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
37112971,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide specific GenBank accession numbers for the sequenced HIV isolates.
37112971,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,4481 individuals had samples obtained for HIV sequencing.
37112971,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Russia.
37112971,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2006 to 2022.
37112971,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the paper does not mention cloning of samples prior to sequencing."
37112971,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The HIV-1 protease (PR), reverse transcriptase (RT), and integrase (INT) genes were reported to have been sequenced."
37112971,10,What method was used for sequencing?,List,Technical,"The methods used for sequencing were commercial genotyping kits and in-house methods, including Sanger-based and NGS-based sequencing."
37112971,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were blood plasma samples.
37112971,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, the sequences were not obtained from individuals with virological failure on a treatment regimen."
37112971,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37112971,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report HIV sequences from individuals who had previously received ARV drugs."
37112971,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The individuals in the study had not received any drug classes before sample sequencing.
37112971,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The individuals in the study had not received any drugs before sample sequencing.
37147875,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37147875,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37147875,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37147875,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37147875,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1.
37147875,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37147875,7,From what years were the sequenced samples obtained?,List,Demographics,2022.
37147875,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes.
37147875,9,Which HIV genes were reported to have been sequenced?,List,Technical,"RT, protease, and integrase."
37147875,10,What method was used for sequencing?,List,Technical,SBS and NGS.
37147875,11,What type of samples were sequenced?,List,Technical,Patient sample.
37147875,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37147875,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37147875,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
