PMID,QID,Question,Type,Category,Answer
36961945,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
36961945,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
36961945,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not provided.
36961945,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,190 participants.
36961945,6,From which countries were the sequenced samples obtained?,List,Demographics,Not specified.
36961945,7,From what years were the sequenced samples obtained?,List,Demographics,January 2005 to February 2020.
36961945,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
36961945,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR (Protease), RT (Reverse Transcriptase), and IN (Integrase)."
36961945,10,What method was used for sequencing?,List,Technical,Next-Generation Sequencing (NGS).
36961945,11,What type of samples were sequenced?,List,Technical,Peripheral Blood Mononuclear Cells (PBMCs).
36961945,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
36961945,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, not specified."
36961945,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, not specified."
36961945,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, and PI."
36961945,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not specified.
36967989,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36967989,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36967989,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
36967989,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide specific GenBank accession numbers for sequenced HIV isolates.
36967989,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"The exact number of individuals is not specified, but a significant dataset of 11,803 genotype-phenotype points was analyzed."
36967989,6,From which countries were the sequenced samples obtained?,List,Demographics,The countries from which the sequenced samples were obtained are not mentioned in the paper.
36967989,7,From what years were the sequenced samples obtained?,List,Demographics,The years from which the sequenced samples were obtained are not mentioned in the paper.
36967989,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not provide information on whether samples were cloned prior to sequencing.
36967989,9,Which HIV genes were reported to have been sequenced?,List,Technical,The specific HIV genes sequenced are not explicitly mentioned in the paper.
36967989,10,What method was used for sequencing?,List,Technical,The specific sequencing method is not detailed in the paper.
36967989,11,What type of samples were sequenced?,List,Technical,The types of samples sequenced are not explicitly indicated in the paper.
36967989,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,The paper does not state whether sequences were obtained from individuals with virological failure.
36967989,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not specify whether the patients were in a clinical trial.
36967989,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,The paper does not explicitly state that the HIV sequences were obtained from individuals who previously received ARV drugs.
36967989,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug classes received by individuals in the study are not mentioned in the paper.
36967989,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The specific drugs received by individuals in the study are not mentioned in the paper.
36982978,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36982978,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36982978,3,Were sequences from the paper made publicly available?,Boolean,Data availability,The availability of sequences from the paper is not explicitly mentioned.
36982978,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
36982978,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,The paper does not specify how many individuals had samples obtained for HIV sequencing.
36982978,6,From which countries were the sequenced samples obtained?,List,Demographics,The paper does not specify the countries from which the sequenced samples were obtained.
36982978,7,From what years were the sequenced samples obtained?,List,Demographics,The paper does not provide the years from which the sequenced samples were obtained.
36982978,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not specify whether samples were cloned prior to sequencing.
36982978,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not specify which HIV genes were reported to have been sequenced.
36982978,10,What method was used for sequencing?,List,Technical,The paper does not specify what method was used for sequencing.
36982978,11,What type of samples were sequenced?,List,Technical,The paper does not specify what type of samples were sequenced.
36982978,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
36982978,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not specify whether the patients in the study were in a clinical trial.
