PMID,QID,Question,Type,Category,Answer
37085698,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None.
37104815,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37104815,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37104815,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37104815,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37104815,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,121.
37104815,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37104815,7,From what years were the sequenced samples obtained?,List,Demographics,2017-2019.
37104815,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37104815,9,Which HIV genes were reported to have been sequenced?,List,Technical,"RT, PR and INT."
37104815,10,What method was used for sequencing?,List,Technical,Sanger and ultra-deep sequencing (UDS).
37104815,11,What type of samples were sequenced?,List,Technical,Blood and semen.
37104815,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37104815,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37104815,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37104815,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"INSTIs, NNRTIs, PIs, NRTIs."
37104815,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir/emtricitabine, tenofovir alafenamide/emtricitabine, abacavir/lamivudine, INSTIs, NNRTIs, PIs."
37112971,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37112971,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37112971,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences from the paper were not made publicly available."
37112971,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37112971,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,4481.
37112971,6,From which countries were the sequenced samples obtained?,List,Demographics,Russia.
37112971,7,From what years were the sequenced samples obtained?,List,Demographics,2006-2022.
37112971,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37112971,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, and INT."
37112971,10,What method was used for sequencing?,List,Technical,Sanger-based or NGS-based sequencing.
37112971,11,What type of samples were sequenced?,List,Technical,Blood plasma samples.
37112971,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not available.
37112971,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37112971,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
37112971,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37112971,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37147875,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37147875,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37147875,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37147875,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37147875,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,At least 2.
37147875,6,From which countries were the sequenced samples obtained?,List,Demographics,France and Mediterranean Europe.
37147875,7,From what years were the sequenced samples obtained?,List,Demographics,1999-2019.
37147875,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes.
37147875,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase.
37147875,10,What method was used for sequencing?,List,Technical,Next-generation sequencing (NGS).
37147875,11,What type of samples were sequenced?,List,Technical,Viral RNA.
37147875,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37147875,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37147875,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37147875,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Integrase strand transfer inhibitors (INSTIs).
37147875,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Raltegravir (RAL), Elvitegravir (EVG), Cabotegravir (CAB), and Dolutegravir (DTG)."
37272233,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37272233,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37272233,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences from the paper were not made publicly available."
37272233,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,No GenBank accession numbers were provided for the sequenced HIV isolates.
37272233,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,248 individuals had samples obtained for HIV sequencing.
37272233,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Korea.
37272233,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained between 2010 and 2020.
37272233,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, it is not clear whether the samples were cloned prior to sequencing."
37272233,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The HIV genes reported to have been sequenced include those involved in NRTI, NNRTI, PI, and INSTI resistance."
37272233,10,What method was used for sequencing?,List,Technical,The method used for sequencing was PCR.
37272233,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were blood samples.
37272233,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, it is not clear whether the sequences were obtained from individuals with virological failure on a treatment regimen."
37272233,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, it is not clear whether the patients were in a clinical trial."
37272233,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37272233,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"The drug classes received by individuals in the study before sample sequencing were NRTI, NNRTI, PI, and INSTI."
37272233,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received by individuals in the study before sample sequencing were DLV, NVP, and EFV."
