PMID,QID,Question,Answer
37515146,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)"
37520425,1,Does the paper report HIV sequences from patient samples?,Yes
37520425,2,Does the paper report in vitro drug susceptibility data?,No
37520425,3,Were sequences from the paper made publicly available?,Yes
37520425,4,What were the GenBank accession numbers for sequenced HIV isolates?,OQ627458-OQ627474
37520425,5,How many individuals had samples obtained for HIV sequencing?,25
37520425,6,From which countries were the sequenced samples obtained?,Tanzania
37520425,7,From what years were the sequenced samples obtained?,Not Found
37520425,8,Were samples cloned prior to sequencing?,No
37520425,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37520425,10,What method was used for sequencing?,Sanger sequencing
37520425,11,What type of samples were sequenced?,Plasma
37520425,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37520425,13,Were the patients in the study in a clinical trial?,No
37520425,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37520425,15,Which drug classes were received by individuals in the study before sample sequencing?,INSTI
37520425,16,Which drugs were received by individuals in the study before sample sequencing?,Dolutegravir (DTG)
37537871,1,Does the paper report HIV sequences from patient samples?,Yes
37537871,2,Does the paper report in vitro drug susceptibility data?,No
37537871,3,Were sequences from the paper made publicly available?,Yes
37537871,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37537871,5,How many individuals had samples obtained for HIV sequencing?,77
37537871,6,From which countries were the sequenced samples obtained?,Hong Kong
37537871,7,From what years were the sequenced samples obtained?,2002-2014
37537871,8,Were samples cloned prior to sequencing?,No
37537871,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37537871,10,What method was used for sequencing?,Oxford Nanopore sequencing; Illumina sequencing
37537871,11,What type of samples were sequenced?,Plasma
37537871,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37537871,13,Were the patients in the study in a clinical trial?,No
37537871,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37537871,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
37537871,16,Which drugs were received by individuals in the study before sample sequencing?,"atazanavir, fosamprenavir, indinavir, saquinavir, nelfinavir, abacavir, didanosine, emtricitabine, lamivudine, azidothymidine, stavudine, tenofovir, doravirine, etravirine, nevirapine, rilpivirine, efavirenz, etravirine"
37540331,1,Does the paper report HIV sequences from patient samples?,No
37540331,2,Does the paper report in vitro drug susceptibility data?,No
37540331,3,Were sequences from the paper made publicly available?,Not reported
37540331,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37540331,5,How many individuals had samples obtained for HIV sequencing?,0
37540331,6,From which countries were the sequenced samples obtained?,Iran
37540331,7,From what years were the sequenced samples obtained?,Not Found
37540331,8,Were samples cloned prior to sequencing?,No
37540331,9,Which HIV genes were reported to have been sequenced?,
37540331,10,What method was used for sequencing?,Unknown
37540331,11,What type of samples were sequenced?,Unknown
37540331,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37540331,13,Were the patients in the study in a clinical trial?,Yes
37540331,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37540331,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
37540331,16,Which drugs were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
37541705,1,Does the paper report HIV sequences from patient samples?,No
37541705,2,Does the paper report in vitro drug susceptibility data?,No
37541705,3,Were sequences from the paper made publicly available?,Not reported
37541705,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37541705,5,How many individuals had samples obtained for HIV sequencing?,57
37541705,6,From which countries were the sequenced samples obtained?,Not Found
37541705,7,From what years were the sequenced samples obtained?,Not Found
37541705,8,Were samples cloned prior to sequencing?,No
37541705,9,Which HIV genes were reported to have been sequenced?,
37541705,10,What method was used for sequencing?,Unknown
37541705,11,What type of samples were sequenced?,Unknown
37541705,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37541705,13,Were the patients in the study in a clinical trial?,Yes
37541705,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37541705,15,Which drug classes were received by individuals in the study before sample sequencing?,"PI, INSTI"
37541705,16,Which drugs were received by individuals in the study before sample sequencing?,"Lopinavir, Dolutegravir, Raltegravir"
37546367,1,Does the paper report HIV sequences from patient samples?,Yes
37546367,2,Does the paper report in vitro drug susceptibility data?,No
37546367,3,Were sequences from the paper made publicly available?,Yes
37546367,4,What were the GenBank accession numbers for sequenced HIV isolates?,OQ886077 - OQ888150
37546367,5,How many individuals had samples obtained for HIV sequencing?,2074
37546367,6,From which countries were the sequenced samples obtained?,China
37546367,7,From what years were the sequenced samples obtained?,2011-2022
37546367,8,Were samples cloned prior to sequencing?,No
37546367,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37546367,10,What method was used for sequencing?,Sanger sequencing
37546367,11,What type of samples were sequenced?,Plasma
37546367,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37546367,13,Were the patients in the study in a clinical trial?,No
37546367,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37546367,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
37546367,16,Which drugs were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
37554471,1,Does the paper report HIV sequences from patient samples?,No
37554471,2,Does the paper report in vitro drug susceptibility data?,No
37554471,3,Were sequences from the paper made publicly available?,Not reported
37554471,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37554471,5,How many individuals had samples obtained for HIV sequencing?,0
37554471,6,From which countries were the sequenced samples obtained?,Not Found
37554471,7,From what years were the sequenced samples obtained?,Not Found
37554471,8,Were samples cloned prior to sequencing?,No
37554471,9,Which HIV genes were reported to have been sequenced?,
37554471,10,What method was used for sequencing?,Unknown
37554471,11,What type of samples were sequenced?,Unknown
37554471,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37554471,13,Were the patients in the study in a clinical trial?,No
37554471,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37554471,15,Which drug classes were received by individuals in the study before sample sequencing?,"INSTI, NNRTI, PI, NRTI"
37554471,16,Which drugs were received by individuals in the study before sample sequencing?,"Etravirine, Dolutegravir, Darunavir, Ritonavir, Tenofovir, Lamivudine, Emtricitabine, Abacavir, Efavirenz"
37573167,1,Does the paper report HIV sequences from patient samples?,Yes
37573167,2,Does the paper report in vitro drug susceptibility data?,No
37573167,3,Were sequences from the paper made publicly available?,No
37573167,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37573167,5,How many individuals had samples obtained for HIV sequencing?,1126
37573167,6,From which countries were the sequenced samples obtained?,Italy
37573167,7,From what years were the sequenced samples obtained?,2010-2021
