PMID,QID,Question,Type,Category,Human Answer,GPT-4o base,GPT-4o base correct,GPT-4o FT,GPT-4o FT correct,Llama3.1-70B base,Llama3.1-70B base correct,Llama3.1-70B FT,Llama3.1-70B FT correct,Llama3.1-8B base,Llama3.1-8B base correct,Llama3.1-8B FT,Llama3.1-8B FT correct,is_not_empty
37017009,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"LPV, ATV, EFV, NVP, 3TC, ABC, AZT, FTC, D4T, TDF","Ritonavir-boosted lopinavir, Ritonavir-boosted atazanavir, Efavirenz",0,"Lopinavir (LPV), Atazanavir (ATV), Efavirenz (EFV), Nevirapine (NVP), Lamivudine (3TC), Abacavir (ABC), Zidovudine (AZT), Emtricitabine (FTC), Stavudine (D4T), Tenofovir (TFV)",1,"Abacavir, Zidovudine, Lamivudine, Stavudine, Emtricitabine, Tenofovir, Nevirapine, Delavirdine, Efavirenz, Etravirine, Rilpivirine, Doravirine, Amprenavir, Lopinavir, Atazanavir, Derunavir, Raltegravir, Elvitegravir, Dolutagravir, Bictegravir, cabotagravir",0,"Abacavir (ABC), Lamivudine (3TC), Zidovudine (AZT), Stavudine (D4T), Emtricitabine (FTC), Tenofovir (TFV), Nevirapine (NVP), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir (LPV), Atazanavir (ATV), Darunavir (DRV)",0,"Abacavir (ABC), Lamivudine (3TC), Efavirenz (EFV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)",0,No,0,True
37029656,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37029656,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,Yes,0,No,1,No,1,No,1,Yes,0,No,1,False
37029656,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37029656,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37029656,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1223,1223,1,1223,1,1223,1,1223,1,1223,1,1223,1,True
37029656,6,From which countries were the sequenced samples obtained?,List,Demographics,Italy,Italy,1,Italy,1,Italy,1,No,0,No,0,No,0,True
37029656,7,From what years were the sequenced samples obtained?,List,Demographics,2009-2019,2009-2019,1,2009-2019,1,2009-2019,1,2009-2019,1,2009--19,1,2009-2019,1,True
37029656,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37029656,9,Which HIV genes were reported to have been sequenced?,List,Technical,IN,No,0,IN,1,Not specified,0,No,0,No,0,No,0,True
37029656,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,No,0,Sanger sequencing,1,True
37029656,11,What type of samples were sequenced?,List,Technical,Plasma,No,0,Plasma,1,No,0,No,0,No,0,Plasma,1,True
37029656,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37029656,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37029656,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37029656,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,"NRTI, NNRTI, PI",0,No,1,INSTI,0,No,1,No,1,No,1,False
37029656,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,Not mentioned,0,No,1,No,1,No,1,False
37039023,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37039023,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37039023,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,No,0,Yes,1,True
37039023,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37039023,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,86,86,1,86,1,86,1,86,1,86,1,86,1,True
37039023,6,From which countries were the sequenced samples obtained?,List,Demographics,Brazil,Brazil,1,Brazil,1,Brazil,1,Brazil,1,Brazil,1,Brazil,1,True
37039023,7,From what years were the sequenced samples obtained?,List,Demographics,2016-2018,2016-2018,1,2016-2018,1,2016-2018,1,2016-2018,1,2016-2018,1,No,0,True
37039023,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37039023,9,Which HIV genes were reported to have been sequenced?,List,Technical,"NFLG, PR, RT, IN, Env","Protease, RT, IN, Envelope",1,Near full length genome,1,"Protease, PR; Reverse transcriptase, RT; Integrase, IN; Near full length genome",1,"PR, RT, IN, Env",1,"Protease, Reverse transcriptase, Integrase, Envelope",1,"PR, RT, IN",0,True
37039023,10,What method was used for sequencing?,List,Technical,Illumina sequencing,Illumina sequencing,1,Illumina sequencing,1,Illumina sequencing,1,Illumina sequencing,1,Illumina sequencing,1,Illumina sequencing,1,True
37039023,11,What type of samples were sequenced?,List,Technical,PBMC,Whole Blood,1,PBMC,1,PBMC,1,Whole Blood,1,Peripheral blood cells,1,PBMC,1,True
37039023,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37039023,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37039023,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37039023,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI","NRTI, NNRTI",1,"NRTI, NNRTI, PI",0,"NRTI, NNRTI, PI",0,"NRTI, NNRTI",1,"NRTI, NNRTI, PI",0,"NRTI, NNRTI, PI",0,True
37039023,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF, 3TC, EFV","Tenofovir disoproxil fumarate (TDF), Lamivudine (3TC), Efavirenz (EFV)",1,"TDF, 3TC, EFV, ATV/r",0,"Tenofovir (TFV), Lamivudine (3TC), Efavirenz (EFV), Atazanavir (ATV), Raltegravir (RAL), Dolutagravir (DTG)",0,"Tenofovir (TDF), Lamivudine (3TC), Efavirenz (EFV)",1,"Tenofovir disoproxil fumarate (TDF), Lamivudine (3TC), Efavirenz (EFV)",1,No,0,True
37042390,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37042390,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37042390,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37042390,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37042390,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,85 or (40 and 38),85,1,85,1,87,1,40,0,87,1,85,1,True
37042390,6,From which countries were the sequenced samples obtained?,List,Demographics,India,India,1,India,1,India,1,India,1,India,1,India,1,True
37042390,7,From what years were the sequenced samples obtained?,List,Demographics,2016-2019,2016-2019,1,2016-2019,1,2016-2019,1,2016-2019,1,2016-2019,1,2016-2019,1,True
37042390,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37042390,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN","Integrase, IN; Reverse transcriptase, RT; Protease, PR",1,"PR, RT, IN",1,"Protease, PR; Reverse transcriptase, RT; Integrase, IN",1,"PR, RT, IN",1,"Protease, PR; Reverse transcriptase, RT",1,"PR, RT",0,True
37042390,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,True
37042390,11,What type of samples were sequenced?,List,Technical,Plasma,Whole Blood,1,Plasma,1,Whole Blood,1,Plasma,1,Whole Blood; Plasma,1,Plasma,1,True
37042390,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37042390,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37042390,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37042390,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, PI, INSTI","NRTI, NNRTI, PI, INSTI",0,"NRTI, NNRTI, PI, INSTI",0,"NRTI, NNRTI, PI, INSTI, CAI",0,No,0,"INSTI, PI",1,"NRTI, NNRTI, PI, INSTI",0,True
37042390,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"RAL, DRV","Individuals in the study received an initial regimen of raltegravir (400 mg), darunavir (600 mg), and ritonavir (100 mg) before sample sequencing.",0,"Raltegravir (RAL), Darunavir (DRV), Ritonavir (RTV), Dolutegravir (DTG)",0,"Raltegravir, Darunavir, Ritonavir",1,No,0,"Raltegravir, Darunavir",1,"Raltegravir, Darunavir, Ritonavir, Dolutegravir",0,True
37052343,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,0,1,0,1,0,1,0,1,False
37052343,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,2014-2020,0,False
37052343,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,9,Which HIV genes were reported to have been sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37052343,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,INSTI,0,No,1,No,1,No,1,False
37052343,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,"Raltegravir, Elvitegravir, Dolutagravir, Bictegravir, cabotagravir, Lenacapavir",0,No,1,No,1,No,1,False
37071019,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37071019,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37071019,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37071019,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37071019,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,0,1,0,1,0,1,0,1,False
37071019,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
37071019,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
37071019,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37071019,9,Which HIV genes were reported to have been sequenced?,List,Technical,,No,1,IN,0,No,1,No,1,No,1,IN,0,False
37071019,10,What method was used for sequencing?,List,Technical,Sanger sequencing,No,1,Sanger sequencing,0,No,1,No,1,No,1,No,1,True
37071019,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37071019,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,Yes,0,No,1,False
37071019,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,Yes,0,No,1,False
37071019,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,Yes,0,No,1,False
37071019,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,INSTI,0,No,1,"INSTI (Integrase Inhibitor), including Dolutegravir (DTG)",0,No,1,False
37071019,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,"DTG, BIC",0,No,1,Dolutegravir (DTG),0,No,1,False
37085698,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37085698,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,Yes,0,No,1,False
37085698,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37085698,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,MW560010 to MW560058,MW560010 to MW560058,1,MW560010 to MW560058,1,MW560010 to MW560058,1,MW560010 to MW560058,1,MW560010 to MW560058,1,MW560010 to MW560058,1,True
37085698,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,49,49,1,49,1,49,1,49,1,49,1,49,1,True
37085698,6,From which countries were the sequenced samples obtained?,List,Demographics,Ethiopia,Ethiopia,1,Ethiopia,1,Ethiopia,1,Ethiopia,1,Ethiopia,1,Ethiopia,1,True
37085698,7,From what years were the sequenced samples obtained?,List,Demographics,2018,2018,1,2018,1,2018,1,2018,1,2018,1,2018,1,True
37085698,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37085698,9,Which HIV genes were reported to have been sequenced?,List,Technical,IN,"Integrase, IN",1,IN,1,"Integrase, IN",1,IN,1,Integrase (IN),1,IN,1,True
37085698,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,No,0,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,True
37085698,11,What type of samples were sequenced?,List,Technical,Plasma,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,True
37085698,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37085698,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37085698,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37085698,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,No,1,No,1,"NRTI, NNRTI, PI, INSTI",0,No,1,False
37085698,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,No,1,No,1,"NRTI (Abacavir, Zidovudine, Zalcitabine, Didanosine, Lamivudine, Stavudine, Emtricitabine, Tenofovir), NNRTI (Nevirapine, Delavirdine, Efavirenz, Etravirine, Rilpivirine, Doravirine), PI (Amprenavir, Lopinavir, Atazanavir, Derunavir), INSTI (Raltegravir, Elvitegravir, Dolutegravir, Bictegravir, cabotegravir, Lenacapavir)",0,No,1,False
37104815,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,No,0,Yes,1,Yes,1,Yes,1,True
37104815,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37104815,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37104815,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37104815,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,121 or 10,121,1,121,1,121,1,121,1,0,0,121,1,True
37104815,6,From which countries were the sequenced samples obtained?,List,Demographics,France,No,0,France,1,No,0,No,0,No,0,No,0,True
37104815,7,From what years were the sequenced samples obtained?,List,Demographics,2017-2019,No,0,2017-2019,1,No,0,2017-2019,1,No,0,No,0,True
37104815,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37104815,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN","PR, RT, IN",1,"PR, RT, IN",1,"Reverse transcriptase, RT; Protease, PR; Integrase, IN",1,"PR, RT, IN",1,"Protease, RT; Reverse transcriptase, RT; Integrase, IN",1,"RT, PR, IN",1,True
37104815,10,What method was used for sequencing?,List,Technical,"Sanger sequencing, Illumina sequencing","Sanger sequencing, Illumina sequencing",1,Sanger sequencing; Illumina sequencing,1,Illumina sequencing,0,Sanger sequencing; Illumina sequencing,1,Illumina sequencing,0,Illumina sequencing,0,True
