PMID,QID,Question,Answer
37973713,5,How many individuals had samples obtained for HIV sequencing?,117
37973713,6,From which countries were the sequenced samples obtained?,"Poland, Ukraine, Belarus, Georgia, Kazakhstan"
37973713,7,From what years were the sequenced samples obtained?,2020-2022
37973713,8,Were samples cloned prior to sequencing?,No
37973713,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
37973713,10,What method was used for sequencing?,Sanger sequencing
37973713,11,What type of samples were sequenced?,Not reported
37973713,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37973713,13,Were the patients in the study in a clinical trial?,No
37973713,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37973713,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37973713,16,Which drugs were received by individuals in the study before sample sequencing?,None
37976080,1,Does the paper report HIV sequences from patient samples?,Not reported
37976080,2,Does the paper report in vitro drug susceptibility data?,Not reported
37976080,3,Were sequences from the paper made publicly available?,Not reported
37976080,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37976080,4,How many individuals had samples obtained for HIV sequencing?,Not reported
37976080,6,From which countries were the sequenced samples obtained?,Not reported
37976080,7,From what years were the sequenced samples obtained?,Not reported
37976080,8,Were samples cloned prior to sequencing?,Not reported
37976080,9,Which HIV genes were reported to have been sequenced?,Not reported
37976080,10,What method was used for sequencing?,Not reported
37976080,11,What type of samples were sequenced?,Not reported
37976080,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
37976080,13,Were the patients in the study in a clinical trial?,Not reported
37976080,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported
37976080,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37976080,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37976185,1,Does the paper report HIV sequences from patient samples?,Yes
37976185,2,Does the paper report in vitro drug susceptibility data?,No
37976185,3,Were sequences from the paper made publicly available?,No
37976185,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37976185,5,How many individuals had samples obtained for HIV sequencing?,4246
37976185,6,From which countries were the sequenced samples obtained?,United States
37976185,7,From what years were the sequenced samples obtained?,2015-2022
37976185,8,Were samples cloned prior to sequencing?,No
37976185,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
37976185,10,What method was used for sequencing?,Not reported
37976185,11,What type of samples were sequenced?,Not reported
37976185,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37976185,13,Were the patients in the study in a clinical trial?,No
37976185,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37976185,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37976185,16,Which drugs were received by individuals in the study before sample sequencing?,None
37993493,1,Does the paper report HIV sequences from patient samples?,Yes
37993493,2,Does the paper report in vitro drug susceptibility data?,No
37993493,3,Were sequences from the paper made publicly available?,Yes
37993493,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37993493,5,How many individuals had samples obtained for HIV sequencing?,600
37993493,6,From which countries were the sequenced samples obtained?,Tanzania
37993493,7,From what years were the sequenced samples obtained?,2023
37993493,8,Were samples cloned prior to sequencing?,No
37993493,9,Which HIV genes were reported to have been sequenced?,Not reported
37993493,10,What method was used for sequencing?,Sanger sequencing
37993493,11,What type of samples were sequenced?,Plasma
37993493,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37993493,13,Were the patients in the study in a clinical trial?,No
37993493,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37993493,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, INSTI"
37993493,16,Which drugs were received by individuals in the study before sample sequencing?,"Tenofovir, Lamivudine, Dolutegravir"
38005921,1,Does the paper report HIV sequences from patient samples?,Yes
38005921,2,Does the paper report in vitro drug susceptibility data?,Yes
38005921,3,Were sequences from the paper made publicly available?,Yes
38005921,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
38005921,5,How many individuals had samples obtained for HIV sequencing?,1958
38005921,6,From which countries were the sequenced samples obtained?,Not reported
38005921,7,From what years were the sequenced samples obtained?,Not reported
38005921,8,Were samples cloned prior to sequencing?,Not reported
38005921,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
38005921,10,What method was used for sequencing?,Not reported
38005921,11,What type of samples were sequenced?,Not reported
38005921,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
38005921,13,Were the patients in the study in a clinical trial?,No
38005921,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
38005921,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
38005921,16,Which drugs were received by individuals in the study before sample sequencing?,"AZT, 3TC, FTC, TDF, ABC, D4T, ddI, EFV, NVP, ETR, RPV, DOR, LPV/r, ATV, DRV, SQV, IDV, NFV, TPV, FPV, RAL, EVG, DTG, BIC, CAB, LEN, MVC, FTV, GS-6207"
38020274,1,Does the paper report HIV sequences from patient samples?,Yes
38020274,2,Does the paper report in vitro drug susceptibility data?,No
38020274,3,Were sequences from the paper made publicly available?,No
38020274,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
38020274,5,How many individuals had samples obtained for HIV sequencing?,311
38020274,6,From which countries were the sequenced samples obtained?,Cameroon
38020274,7,From what years were the sequenced samples obtained?,2018-2020
38020274,8,Were samples cloned prior to sequencing?,No
38020274,9,Which HIV genes were reported to have been sequenced?,"Pol, RT"
38020274,10,What method was used for sequencing?,Not reported
38020274,11,What type of samples were sequenced?,Plasma
38020274,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
