PMID,QID,Question,Answer,Evidence,Rationale
37546367,10,What method was used for sequencing?,Sanger sequencing,,
37546367,11,What type of samples were sequenced?,Plasma,,
37546367,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,,
37546367,13,Were the patients in the study in a clinical trial?,No,,
37546367,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,,
37546367,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI",,
37546367,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine (AZT), Lamivudine (3TC), Emtricitabine (FTC), Tenofovir (TFV), Nevirapine (NVP), Efavirenz (EFV)",,
37554471,1,Does the paper report HIV sequences from patient samples?,No,,
37554471,2,Does the paper report in vitro drug susceptibility data?,No,,
37554471,3,Were sequences from the paper made publicly available?,No,,
37554471,4,What were the GenBank accession numbers for sequenced HIV isolates?,No,,
37554471,5,How many individuals had samples obtained for HIV sequencing?,0,,
37554471,6,From which countries were the sequenced samples obtained?,No,,
37554471,7,From what years were the sequenced samples obtained?,No,,
37554471,8,Were samples cloned prior to sequencing?,No,,
37554471,9,Which HIV genes were reported to have been sequenced?,No,,
37554471,10,What method was used for sequencing?,No,,
37554471,11,What type of samples were sequenced?,No,,
37554471,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No,,
37554471,13,Were the patients in the study in a clinical trial?,No,,
37554471,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No,,
37554471,15,Which drug classes were received by individuals in the study before sample sequencing?,"NNRTI, INSTI, PI",,
37554471,16,Which drugs were received by individuals in the study before sample sequencing?,"Etravirine, Dolutegravir, Darunavir, Ritonavir",,
37573167,1,Does the paper report HIV sequences from patient samples?,Yes,,
37573167,2,Does the paper report in vitro drug susceptibility data?,Yes,,
37573167,3,Were sequences from the paper made publicly available?,No,,
37573167,4,What were the GenBank accession numbers for sequenced HIV isolates?,No,,
37573167,5,How many individuals had samples obtained for HIV sequencing?,1126,,
37573167,6,From which countries were the sequenced samples obtained?,Italy,,
37573167,7,From what years were the sequenced samples obtained?,2010-2021,,
37573167,8,Were samples cloned prior to sequencing?,No,,
37573167,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN",,
37573167,10,What method was used for sequencing?,Sanger sequencing,,
37573167,11,What type of samples were sequenced?,PBMC,,
37573167,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No,,
37573167,13,Were the patients in the study in a clinical trial?,No,,
37573167,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,,
37573167,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI",,
37573167,16,Which drugs were received by individuals in the study before sample sequencing?,No,,
37574435,1,Does the paper report HIV sequences from patient samples?,No,,
37574435,2,Does the paper report in vitro drug susceptibility data?,No,,
37574435,3,Were sequences from the paper made publicly available?,No,,
37574435,4,What were the GenBank accession numbers for sequenced HIV isolates?,No,,
37574435,5,How many individuals had samples obtained for HIV sequencing?,0,,
37574435,6,From which countries were the sequenced samples obtained?,No,,
37574435,7,From what years were the sequenced samples obtained?,No,,
37574435,8,Were samples cloned prior to sequencing?,No,,
37574435,9,Which HIV genes were reported to have been sequenced?,No,,
37574435,10,What method was used for sequencing?,No,,
37574435,11,What type of samples were sequenced?,No,,
37574435,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No,,
37574435,13,Were the patients in the study in a clinical trial?,No,,
37574435,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No,,
37574435,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, INSTI",,
37574435,16,Which drugs were received by individuals in the study before sample sequencing?,No,,
37585352,1,Does the paper report HIV sequences from patient samples?,Yes,,
37585352,2,Does the paper report in vitro drug susceptibility data?,Yes,,
37585352,3,Were sequences from the paper made publicly available?,Yes,,
37585352,4,What were the GenBank accession numbers for sequenced HIV isolates?,No,,
37585352,5,How many individuals had samples obtained for HIV sequencing?,5805,,
37585352,6,From which countries were the sequenced samples obtained?,Botswana,,
37585352,7,From what years were the sequenced samples obtained?,2013-2018,,
37585352,8,Were samples cloned prior to sequencing?,No,,
37585352,9,Which HIV genes were reported to have been sequenced?,Near full length genome,,
37585352,10,What method was used for sequencing?,Illumina sequencing,,
37585352,11,What type of samples were sequenced?,Other,,
37585352,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No,,
37585352,13,Were the patients in the study in a clinical trial?,Yes,,
37585352,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,,
37585352,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI",,
37585352,16,Which drugs were received by individuals in the study before sample sequencing?,"Efavirenz, Emtricitabine, Tenofovir, Lamivudine, Nevirapine, Zidovudine",,
37593123,1,Does the paper report HIV sequences from patient samples?,Yes,,
37593123,2,Does the paper report in vitro drug susceptibility data?,Yes,,
37593123,3,Were sequences from the paper made publicly available?,No,,
37593123,4,What were the GenBank accession numbers for sequenced HIV isolates?,No,,
37593123,5,How many individuals had samples obtained for HIV sequencing?,57902,,
37593123,6,From which countries were the sequenced samples obtained?,China,,
37593123,7,From what years were the sequenced samples obtained?,2004-2022,,
37593123,8,Were samples cloned prior to sequencing?,No,,
37593123,9,Which HIV genes were reported to have been sequenced?,"Protease, RT",,
37593123,10,What method was used for sequencing?,No,,
37593123,11,What type of samples were sequenced?,No,,
37593123,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No,,
37593123,13,Were the patients in the study in a clinical trial?,No,,
37593123,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No,,
37593123,15,Which drug classes were received by individuals in the study before sample sequencing?,NNRTI,,
37593123,16,Which drugs were received by individuals in the study before sample sequencing?,"Efavirenz, Nevirapine",,
37626789,1,Does the paper report HIV sequences from patient samples?,Yes,,
37626789,2,Does the paper report in vitro drug susceptibility data?,No,,
37626789,3,Were sequences from the paper made publicly available?,No,,
37626789,4,What were the GenBank accession numbers for sequenced HIV isolates?,No,,
37626789,5,How many individuals had samples obtained for HIV sequencing?,551,,
37626789,6,From which countries were the sequenced samples obtained?,Ethiopia,,
37626789,7,From what years were the sequenced samples obtained?,2007-2019,,
37626789,8,Were samples cloned prior to sequencing?,No,,
37626789,9,Which HIV genes were reported to have been sequenced?,"Reverse transcriptase, RT; Protease, PR",,
37626789,10,What method was used for sequencing?,Sanger sequencing,,
37626789,11,What type of samples were sequenced?,Whole Blood,,
37626789,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,,
37626789,13,Were the patients in the study in a clinical trial?,No,,
37626789,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,,
37626789,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI",,
37626789,16,Which drugs were received by individuals in the study before sample sequencing?,"Zidovudine (AZT), Lamivudine (3TC), Nevirapine (NVP), Stavudine (D4T), Efavirenz (EFV)",,
37632026,1,Does the paper report HIV sequences from patient samples?,Yes,,
37632026,2,Does the paper report in vitro drug susceptibility data?,Yes,,
37632026,3,Were sequences from the paper made publicly available?,Yes,,
37632026,4,What were the GenBank accession numbers for sequenced HIV isolates?,MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169; MK867721-MK867755; OQ985493-OQ985958,,
37632026,5,How many individuals had samples obtained for HIV sequencing?,759,,
37632026,6,From which countries were the sequenced samples obtained?,Cameroon,,
37632026,7,From what years were the sequenced samples obtained?,2011-2019,,
37632026,8,Were samples cloned prior to sequencing?,No,,
37632026,9,Which HIV genes were reported to have been sequenced?,"Protease, RT",,
